sample1;3.153602752;2.296507402;5.015963622;2.25677345;3.608000527;6.281556179;2.663407751;5.128229738;5.321061386;5.40180937;6.208467455;5.265018098;4.61014066;4.550774406
sample1;4.552977472;3.797121487;3.357122287;3.972715999;0.644731103;4.403079438;4.361070027;3.195231407;5.234625793;2.025404601;5.805008734;5.975922692;6.379420165;5.512873905
sample1;7.022848685;1.449412253;1.389370868;3.606755799;4.956276582;1.81039604;4.053083019;5.57628282;5.204100898;1.565480308;6.857996132;5.328249361;2.200455326;6.736304044
sample1;6.405207707;0.617569808;3.273016947;5.574129134;3.001543873;6.037306936;3.07332319;3.44114747;2.791663913;4.207466621;3.872970419;5.331184686;3.382346448;5.544069606
sample1;7.241633191;2.398348847;3.817997264;4.320322687;1.383768919;6.405591394;2.749964322;7.27962;2.776597349;3.585843465;5.457080198;3.547412306;4.789622202;6.725027485
sample1;5.722874555;3.343903952;1.271869328;3.502121706;2.196070846;4.068533934;1.650453495;6.316690812;3.974832876;3.569889219;6.55853908;6.041095871;4.434181964;2.549904465
sample1;2.622729452;0.803725487;5.711908833;4.177872186;4.688614604;3.819036675;3.60580973;3.410692378;4.213408203;5.804731166;5.564334879;3.552289949;5.572017987;2.919117488
sample1;6.689817589;2.40764355;4.085882526;1.435661403;2.575479435;4.753568201;3.294597162;3.720677599;2.368227337;2.055240272;5.931571119;6.900588051;4.287512618;5.684826966
sample1;7.114137298;3.404529395;3.126449295;1.207894939;0.356542918;2.805810771;4.037110284;5.142183024;1.414417776;5.227950906;4.879307397;4.203849335;6.569007413;6.534035627
sample1;5.837846833;4.278523058;5.139579215;4.761677832;3.331609456;5.157272144;4.495020979;4.141617966;1.002433712;4.6217065;2.455265821;4.333340702;6.706487331;5.995713592
sample1;6.232871712;1.683915943;2.134934023;2.622642551;2.281912981;6.559492268;0.287283779;5.994898452;1.640025065;5.853026741;4.992391385;3.875053576;5.279866992;3.018773326
sample1;6.1598334;2.155349296;4.940603377;1.336312211;0.77189538;2.472105743;3.232634022;3.19073656;2.560471348;4.06679854;3.11466116;3.480037292;4.491490112;4.593368429
sample1;4.405306157;4.564687981;2.465665188;5.620143487;3.912193341;4.808452795;1.14651124;6.531288443;1.066107877;2.264998877;4.708673549;6.861193299;5.936559945;4.944656781
sample1;5.72156051;3.646428951;5.527291318;1.275661712;2.692361676;4.863485967;4.478871283;4.154798852;4.560724761;2.533585132;6.874951585;3.675350986;3.041451318;6.648992071
sample1;3.300104498;1.352892876;2.041329018;1.34357189;0.475523874;4.837165789;4.796049553;3.488324583;3.112844847;4.36905311;2.709046434;3.389105883;6.350666861;6.620605102
sample1;5.974401499;3.942690479;5.606339489;3.87153092;4.538356372;6.590603591;4.391327699;3.963978885;2.918745984;3.138116635;6.960753704;2.33932091;5.518411667;2.853927769
sample1;2.603335291;1.598160086;3.374913486;3.199851832;4.376808812;3.589099572;0.349083145;7.534900695;1.359063401;3.052809474;6.420838549;3.574097777;6.055916014;3.303653493
sample1;3.828785984;1.530724995;3.643687959;1.140702701;0.317552198;2.963152319;2.791151175;3.702378591;5.04459907;1.401302736;2.399555315;2.66802259;2.482947972;4.708734459
sample1;2.675028012;0.174070416;5.789369321;1.252355481;3.236334159;3.943572937;1.974166012;7.208266632;5.532889894;5.094922756;6.168594012;5.823798444;4.741257844;4.363894755
sample1;2.929829965;2.017087106;4.675708363;2.196623241;4.482376041;2.226400963;0.505690851;3.488490541;5.010834651;2.444969378;3.489157994;3.41704965;6.298695354;2.044191364
sample1;6.561460201;2.328195304;2.389798267;1.640365489;1.774668855;3.445054031;1.396339669;5.038349892;1.485059337;4.587614739;2.20862154;6.305195384;6.01329981;2.946603968
sample1;5.918314174;1.665023745;1.110151787;4.155503036;3.369650422;5.581274773;0.450373915;7.368492301;1.748088966;5.000502359;3.889877081;5.897686716;2.272926806;3.293118306
sample1;4.029668459;1.597833054;1.041157622;3.385929814;2.308356606;3.1801073;1.311765545;3.360593414;4.869324603;4.900244887;5.280524802;3.375199509;4.661112009;2.035844883
sample1;7.195281303;1.356112945;4.885508511;1.553844937;2.270447582;5.30789975;4.832250932;6.60804979;2.793152922;5.329487271;3.927468829;5.559461004;6.863399973;5.039618404
sample1;2.616401462;4.826949451;2.881155051;3.181017463;0.121208008;4.879919011;4.188633038;6.002747243;5.358987854;4.958463413;4.684009628;2.577279602;5.872491352;3.61663578
sample1;4.637892857;4.444482605;2.741604507;5.513251492;4.343141173;5.851357576;0.345393786;6.337692726;4.039154926;4.480634587;7.111021596;5.681488183;3.109246613;4.638283649
sample1;4.351963345;2.129672703;3.436421325;3.833029062;4.725163485;4.257581069;4.995779665;3.560717923;2.133200555;1.753060476;5.710613159;5.31715398;3.877928462;2.898406879
sample1;6.271755;2.540626922;5.281533497;4.657077043;2.429923327;3.561575518;4.805286196;4.524272933;4.990099189;6.255042925;6.49217445;6.522276971;2.566790717;6.648747416
sample1;6.420170565;2.968511866;2.850391866;5.908659302;2.885210361;4.750756002;0.384664993;6.222942989;3.634754234;3.348528962;4.250341228;3.933565599;2.45095207;4.665982046
sample1;3.378534082;2.591628348;3.842733143;3.944903301;5.000030804;4.678330838;1.802652541;4.747861223;1.910289375;1.637950876;4.440658157;2.921939436;3.585693611;5.038811068
sample1;4.892993038;1.492589564;1.294806445;3.51966617;2.056726022;4.332303098;3.73765614;3.910140379;5.220987938;4.964314198;2.788317959;2.995661278;5.653477528;1.876725211
sample1;4.672102063;5.092232111;2.500695052;3.661827449;1.135259486;5.305087986;0.312341577;7.092992341;2.008355867;6.25659465;2.576443503;4.297431412;3.988609528;4.32525733
sample1;5.67573611;1.061909882;1.544997855;4.035295036;4.36853582;3.536096176;1.369266796;6.155682136;3.903089378;4.002895722;4.526470972;3.780762433;6.212948585;3.433472531
sample1;5.990995213;4.451815025;2.045191311;4.825444392;3.481168237;2.263239153;1.687730284;6.082219654;2.129202412;4.223749101;6.769161838;3.718833998;4.881720871;5.197699672
sample1;6.217604469;0.306694261;2.715646955;4.006978844;0.893399808;3.489141346;4.325046465;2.836735235;5.412184329;2.030108203;4.353249195;2.585676384;5.318248577;2.460481694
sample1;3.824296444;1.803321498;2.172386723;4.616788095;0.081171535;5.708428329;2.764195176;5.915375282;4.082380386;4.441300803;3.671394773;4.671837945;4.602891928;1.908286429
sample1;5.842684443;3.887266379;1.89878516;3.179933688;0.88143853;6.14304957;0.732478575;2.963185241;1.61925842;3.988419721;3.338692465;2.323244034;2.388913036;4.500872677
sample1;5.719661079;3.365363691;3.989444218;4.236482113;1.067991747;3.388101073;0.851564052;6.371387968;2.06646865;2.68012398;6.818985357;4.672023196;3.882787825;3.992624797
sample1;3.257229735;0.989721214;4.819366513;1.887336185;4.544163836;1.734044712;2.177757567;7.604405448;4.823059663;4.546678109;3.83118854;2.288474193;4.163365756;5.25062067
sample1;3.039159467;4.904556904;1.863358796;5.38623948;3.581752379;1.798446481;0.951620315;6.19499561;5.251927547;6.229188103;6.462524932;4.003097537;2.22091021;6.744476555
sample1;4.935991319;2.859882577;5.302069624;2.262309518;0.695703141;5.902741117;4.87731775;6.406543844;3.666340904;3.807487996;6.76870828;5.019299833;5.511982766;3.527063262
sample1;7.242890852;1.400598781;4.549336017;2.786279744;2.162076339;6.3523249;0.804249526;5.57897999;5.38596384;2.284241505;3.80496653;6.777619873;3.419868973;3.756561872
sample1;4.146099693;3.03639295;3.502717698;2.520587861;3.343286463;5.4680586;1.293944202;7.426510195;5.638740118;4.420233789;3.473539926;2.183438552;6.907004033;5.574172871
sample1;5.370509814;4.720914396;5.670614633;5.842657147;1.647968297;6.483542998;0.288782691;3.15635691;2.39358596;4.673476397;4.748312945;3.662456448;2.350249884;5.435043675
sample1;3.563230757;4.621514031;3.645204514;1.965316772;3.023236842;4.118117638;4.608997609;7.257226306;3.394560329;3.533691361;5.111447298;5.393487116;2.003419268;6.761481845
sample1;6.200506356;2.556064487;1.909238157;1.493181077;1.089288658;4.429245529;3.759552592;5.131531909;2.865422211;1.680260527;4.940843634;3.754583721;2.925770302;4.022451795
sample1;3.719646636;2.357231289;5.109605097;4.472808611;0.984144028;4.915715633;1.175290955;4.347600562;5.64234129;6.210502188;2.738429741;3.798248768;5.963206165;4.613302954
sample1;4.973956318;1.702306162;5.130785252;1.48398136;1.077630669;6.520175042;1.857982251;6.973546121;5.595126691;1.454796903;4.952775836;6.027362601;4.278304808;6.352711213
sample1;5.939554672;0.42010026;2.387299637;2.000790851;3.602779801;6.173178027;3.136501267;2.81319943;4.564787447;4.964656838;4.481860259;3.238483188;3.489943912;2.423157114
sample1;6.898687322;3.912490268;2.45570972;4.039133811;1.299534946;1.77975342;3.217479071;3.755745262;2.648455058;4.192725797;3.466240015;2.412868142;3.356566362;2.226377411
sample1;7.240628185;0.803268799;5.020855683;4.552413743;1.38612794;4.526144861;0.483789253;5.105415668;2.590084252;6.041103357;7.03743054;6.781727685;6.828646488;6.054111075
sample1;5.180248709;1.923141996;3.283452594;5.456496531;2.444839688;5.301408509;1.03791866;7.17565965;4.841849544;3.257403625;3.182675137;2.39178603;5.718849105;3.455729982
sample1;3.137293273;2.122886221;1.080301083;4.017066565;1.13942154;2.412881272;1.022299491;6.298300764;4.868974057;3.8262594;3.367466848;2.397215904;2.579565751;4.171520986
sample1;3.190641087;4.571137538;4.710880507;5.316125921;1.809373838;1.901941875;4.437425378;7.029947956;2.655064349;5.224749102;6.873328595;4.708716278;5.063398374;5.404384142
sample1;3.73171233;0.249729144;2.954150592;4.383644971;3.224722978;4.329223176;3.052744189;4.716714669;2.568289791;3.2351098;5.83306624;6.978233847;4.214559425;4.104897473
sample1;6.647757339;4.363934997;2.22059807;4.928851492;3.78482443;1.853869892;1.164206025;3.155997077;2.924372613;2.061345663;4.675985878;2.335828042;5.308871125;3.405134919
sample1;3.715581954;1.58388462;2.488328722;3.687099832;2.4981599;4.154428488;3.532192204;2.829033324;3.694773467;4.105314015;4.393261793;4.361757919;5.463305981;1.949564952
sample1;6.51559519;1.395245813;2.655488423;1.026096143;3.122996712;2.706201876;0.652395116;5.252199224;4.404300821;4.243874227;3.660339892;6.059736073;2.795482502;1.868862399
sample1;3.661795903;2.585429576;4.794750714;1.996914635;1.633318448;4.034483419;0.175612763;5.185199892;5.031455737;5.362325761;5.684098602;6.271626054;4.45053308;2.175709211
sample1;7.090489175;3.788711977;1.014242591;3.1974824;1.548548332;4.924776624;2.963560335;6.61883854;3.232948499;6.224961298;6.658303478;3.008373274;4.586778787;2.069975038
sample1;4.194089889;1.156611881;4.45413534;3.795315228;0.745000373;1.899393714;1.937404848;6.763797238;1.802102425;2.971110871;4.340769263;4.15814039;4.608164853;4.347030891
sample1;3.427147311;1.224912428;5.184210959;2.929506436;4.257764799;5.946096484;2.314943122;6.333184357;5.7654594;1.261154757;5.990003088;6.601553648;4.006120799;3.061097756
sample1;3.699590349;5.025203974;2.249862575;4.238152075;1.476824488;1.852071088;1.525416922;6.536912827;2.160580364;1.573289468;4.958024703;4.068163491;4.707121831;3.653314315
sample1;5.52439444;3.109710363;4.10503496;3.932229514;4.58021454;4.857303874;2.684085223;4.344797793;3.227371132;3.587843853;2.645419722;5.03779801;5.305459695;6.142862989
sample1;4.810615304;1.665549291;1.980221788;4.835514085;0.602098771;4.186702463;1.469850555;5.620529777;1.073728878;6.194210874;4.144829197;3.729758323;4.485083205;6.46338556
sample1;4.202468594;4.982045816;3.93055837;1.877032539;3.105355867;4.540109313;0.184172584;6.709675478;1.565206339;1.45577108;3.797596265;3.476183754;4.75195748;6.556677679
sample1;6.598314199;4.623380554;1.196407499;3.519432326;1.455573437;6.049803072;4.780100218;3.493463863;1.30167347;3.090917147;3.413190201;3.895218711;2.398440754;1.898596767
sample1;5.370491515;1.093658784;5.65456804;2.917233644;2.576712928;2.576296991;2.627516207;5.660563593;4.821165279;2.108199777;4.447631269;5.254136361;4.277971429;6.48918794
sample1;5.192789101;0.15252802;3.870638446;5.889850267;2.730428463;2.661816447;1.26036453;7.417875441;1.797393652;5.591346529;4.996675599;4.318791138;2.76746037;3.22229435
sample1;7.030139378;3.702350217;2.739364561;5.684277039;0.296805438;2.31433202;4.580315296;4.861150731;2.527057932;4.448974851;6.389539832;5.410142855;5.532598956;2.311253238
sample1;3.873366153;4.482165345;0.973637529;5.467543716;2.221465297;5.765563576;0.756724891;3.987889292;2.374456132;5.693405815;2.261108436;4.502319718;6.83812198;5.924669063
sample1;6.230172205;0.73507095;5.108616597;3.221507223;1.129701092;5.33124476;2.81501533;7.352427255;1.41370155;5.082345594;5.788324006;4.026499804;6.521963628;5.027805365
sample1;6.212816531;0.338646284;3.83850459;4.76149192;4.627747845;6.121967585;1.006682944;3.573744214;5.608487739;3.684443096;3.274869143;3.972106267;3.959073036;4.697169658
sample1;4.346400294;3.134504028;5.059990688;5.550874714;3.493318386;2.452954156;4.982992473;7.644139432;1.929652519;1.600412082;6.022251831;6.88201806;5.659794156;1.84487051
sample1;5.283279263;3.165098929;3.343869897;2.870448112;0.615679191;3.765989648;4.880681214;6.291427975;3.052849297;3.847389842;5.508794609;2.911208118;4.122180349;3.333791147
sample1;2.823442507;2.725693453;0.860342851;1.585312081;1.834166853;4.799068408;2.613368413;5.329258677;1.1493793;3.288876919;2.930669803;4.488771266;6.169484785;6.238734778
sample1;2.713921653;0.181068421;5.41615455;3.629464032;1.566331495;4.638436308;0.991346022;4.084221055;4.276045861;4.166572459;3.367874874;6.929661373;4.154396544;4.038034055
sample1;5.098158824;3.588198218;2.874312641;2.709484646;1.547293271;3.133227096;3.709492973;3.309152856;1.450394655;6.089881715;6.994586202;6.736417934;5.508319441;2.987383447
sample1;6.34000721;4.873633277;4.482617402;5.250873099;2.843280329;5.564649843;3.938905112;3.344809292;3.067022316;6.070816178;5.977094809;2.165488754;5.211791472;5.498779964
sample1;7.11422448;4.511213683;1.576315057;1.935016694;4.016547764;3.563390924;2.554408521;6.414580029;5.070815066;6.250036648;6.35704003;2.198142272;2.263870149;2.661966186
sample1;3.093702102;0.709913663;4.896955046;2.04758389;2.385796418;6.578385714;4.337592974;4.389600554;1.380980714;3.825686726;3.965943602;4.284218687;4.995227477;4.669213816
sample1;5.288289364;1.916378106;5.368801322;3.656013579;3.991905521;2.680169652;4.340451641;4.537598266;4.819175945;4.868069995;5.501530207;2.361708888;3.108164109;5.117801487
sample1;4.791124264;1.353215554;4.710500969;1.425285042;2.129897665;5.553281228;3.006678679;4.72799728;2.908254644;1.987222438;4.276078282;6.381149436;4.591444939;2.04574652
sample1;2.503681407;2.94519795;4.606404345;2.207706861;3.733701644;5.879628762;4.070473803;6.850017969;4.124889444;2.192263627;5.387423074;6.211397198;2.840798163;2.670171228
sample1;4.129784281;3.207166938;2.84677628;4.176622119;1.823668665;3.960955396;2.53378946;5.775715688;3.950631109;2.446572056;5.513263423;4.499414261;6.847467362;2.578102927
sample1;3.2550826;1.647576854;4.330294064;1.559238394;4.785163308;5.050157036;4.043372199;3.536210609;0.969390063;5.856173522;6.855143947;5.360781001;5.388061034;5.407766353
sample1;6.415593763;4.134239971;3.648093348;4.040582346;3.786785747;5.640304157;4.635028322;3.132274641;3.823905655;1.666351371;4.649939219;3.377240572;3.379603941;6.150882948
sample1;4.000246269;4.121739534;3.744470422;5.452646923;0.133940381;2.832403799;4.937155405;3.905752461;3.004146847;4.737621877;4.333939399;5.478785984;5.279849484;4.234259565
sample1;5.086836737;4.04899273;2.545361659;3.457287316;3.811888593;5.415678344;0.811560459;3.131413414;1.073788332;2.20146582;2.599811802;3.429598786;4.7976142;4.280953681
sample1;3.272414707;1.899023563;4.34195486;2.571397589;4.59505855;6.254840594;3.287124408;3.56721698;4.19338032;5.343400916;4.357018664;6.395900051;6.015363342;4.424932164
sample1;5.454080766;0.41501817;1.625107058;4.814560894;1.774822252;6.627721753;3.902990531;3.598088704;4.790438537;2.879955116;6.202798729;4.282615179;3.179636421;3.616005759
sample1;3.759027482;3.687054485;0.82835833;5.776490793;0.392478948;6.069345118;1.109446276;4.162410795;1.779567269;5.260058418;4.182337867;6.594255372;3.095852177;2.825057028
sample1;5.714566552;5.108173607;3.630792923;4.23327786;4.311495988;4.17153928;2.373835113;5.823485576;5.497519632;5.337741822;5.117752568;6.681176677;3.27502234;3.442624116
sample1;5.890243575;0.955913826;3.553209287;3.430456752;0.507819632;1.683930789;1.615040504;6.5004656;2.529395982;2.843272173;2.551095346;6.572932382;2.998913674;5.764473903
sample1;6.184929023;0.711363094;3.574927472;3.194768313;2.783892273;1.729961681;2.335158838;5.245660513;2.307986564;2.274459662;2.704290006;4.689899185;6.785804847;2.147390016
sample1;4.696879052;4.70790853;4.293472467;1.935769259;4.613678525;2.134213933;3.554784246;6.105484554;4.407209168;2.065445082;7.075080137;5.225983067;6.647282371;4.844834171
sample1;2.863277949;2.551816302;5.458259123;3.219530438;2.646110786;5.589330711;1.420028186;4.223177817;5.59126402;5.814860178;5.387102994;2.644453088;6.38829426;5.615642933
sample1;3.589055903;4.402561161;5.541840207;3.444457964;0.295880313;4.422492718;4.51576077;4.142929983;5.047843312;4.794436284;5.298593149;2.169944371;2.096772486;5.693172895
sample1;7.010857867;4.193100416;5.337105309;5.309516265;2.240597691;5.252125434;2.836068374;4.599951133;3.172104923;1.861440769;6.450972146;4.565703716;3.427845249;3.029478542
sample1;3.206061154;1.077329122;3.841320095;4.586138334;3.491999038;2.796922161;4.716989345;4.217254081;2.924975876;4.459962916;3.498569866;4.124448781;3.641623585;5.315582459
sample1;6.573255947;1.379530684;5.451837448;4.105522334;1.342940588;1.717989242;2.484625099;4.74385009;5.840885;2.002799038;5.447612313;7.083630462;2.998133184;3.479217497
sample1;5.135883235;0.414475607;1.405519955;1.452727133;4.515590589;2.255649001;2.020726917;4.935345836;2.291375791;1.665554718;2.491110273;7.098463584;6.848078742;6.476341242
sample1;7.424844642;3.188338683;2.524796202;1.562666315;2.334615036;4.81942099;3.622496462;3.838128829;2.396821173;4.981985693;2.392045853;3.582863526;3.458728055;4.377688262
sample1;2.835048703;4.029693547;1.004440881;3.881805386;1.196148101;1.730583746;3.939634232;7.273248593;3.066434186;2.222602287;6.452515031;4.642129836;5.444803717;3.070335491
sample2;4.657562408;2.698851846;3.512637915;3.312146283;1.01576734;6.355858759;4.697314103;6.786140472;3.096201106;1.261586552;6.558049334;6.323087752;4.188882165;2.351040433
sample2;2.97743491;0.282281843;4.506932669;3.731105641;4.284522116;6.652358764;0.466556073;7.439934348;3.29346527;1.366207865;7.024622561;4.983835849;6.632245249;5.724481131
sample2;7.253661463;5.095457808;1.726901176;1.193920253;3.744095695;3.545622643;4.07233667;6.829197625;1.844859693;3.269038758;6.608724746;4.668569929;3.822986041;6.326664936
sample2;2.46734218;2.648231019;2.95202197;3.900289865;3.347129694;6.130558898;0.994401747;3.860539643;3.383985929;4.213597619;2.75672591;2.230323328;6.377290293;4.447462948
sample2;6.318723383;1.803518835;1.311628448;4.148748336;0.57149489;4.604779984;4.319297974;5.695428073;5.283222018;1.49371744;2.893022429;2.163996716;3.148735436;4.058971769
sample2;6.530687162;1.0129471;2.336896496;3.413495859;4.216917495;5.829808093;0.802351699;5.384790931;1.843314397;1.273886768;6.184995415;5.46757181;2.40872431;5.333198677
sample2;6.787644586;3.271713375;4.721401723;1.806493882;2.310629818;4.066259222;2.615291141;6.578922853;0.929223565;4.139941387;4.718117035;6.369176422;2.994851648;6.631163088
sample2;2.866350287;3.019205565;3.505590746;4.775753361;3.289202633;1.951734969;4.351901514;7.067066775;1.978597861;3.010778761;6.078757733;6.384469125;4.241347246;4.935558675
sample2;4.443084305;3.898458323;4.666145828;4.971338729;4.558165819;3.956211113;3.047898639;4.520870532;3.611294094;2.069559213;5.159686728;5.883406195;5.97941314;2.044590339
sample2;3.743523073;0.911125399;4.015506891;2.460705244;0.589581017;3.248082383;1.533203512;6.765712538;3.5424218;4.374256523;5.953438367;3.255094301;5.131330484;5.737497641
sample2;6.44451346;1.927467383;5.286529891;3.541900476;3.055200436;6.205331995;1.966765995;6.232880199;4.667193455;4.013250338;6.824088295;4.717391053;4.720119171;4.827774761
sample2;4.601240196;0.863285402;1.1242406;2.193821165;0.117965223;6.143835444;2.826759819;6.164809421;4.119925607;5.505162339;5.437828298;4.679749137;5.325933057;4.185159479
sample2;6.997409031;4.396569677;1.699646392;1.967282078;0.492104899;4.910370196;4.846086501;3.865556101;4.309484657;3.265023465;5.798921395;5.221156571;3.559953968;3.025119802
sample2;3.353406201;1.832880102;2.902447958;5.047344406;4.564411155;2.884795366;1.571613793;3.359941396;4.456794242;1.528158253;3.373593244;4.622441421;4.197346534;4.230428466
sample2;3.763185642;1.519513865;4.519747868;1.337225386;2.774147785;2.824652473;3.35409017;4.157722766;3.296663346;6.248767506;2.600253125;3.671005492;5.254414802;5.604516517
sample2;3.171865961;0.173586266;5.285562625;1.983171276;3.257084449;4.396704727;0.343763527;3.315450391;2.316983468;1.474337922;5.993331624;2.253282624;3.546981328;3.569498945
sample2;3.124513853;4.153091244;0.950055196;5.877768315;1.215437395;3.618646548;3.941041029;4.606674089;1.488118462;1.887922909;5.652658122;2.32999578;3.772016004;6.366785006
sample2;6.790632097;2.630572824;1.508603805;3.879311155;3.138921071;5.42850367;1.092065803;7.504837742;3.575398252;3.548673463;5.627467519;4.584561582;5.398651592;5.108566773
sample2;5.342693996;2.832745607;2.941225826;3.919926945;0.430964254;3.617393504;2.703197353;3.814860225;3.632693795;5.269667942;3.254660522;2.367293588;3.87562966;4.471795863
sample2;5.193472068;4.498094024;4.643622572;5.753967215;3.264808395;2.981632444;3.115232787;4.094193317;5.01050564;3.276788829;6.709843628;6.442294262;4.065679452;4.753690022
sample2;3.16894505;3.757749244;3.442974601;1.50405499;0.917551921;3.388985878;1.350373959;6.310414606;4.356358108;5.031944814;4.457467675;3.770617196;3.036714186;4.812037253
sample2;6.709326648;3.483961059;4.593195457;5.397528026;3.130676782;6.325842969;2.584131535;3.407861332;4.437519832;2.957062623;4.940289028;4.215682235;5.689808591;5.044266053
sample2;5.554446717;1.037670362;1.66978088;5.461112046;4.887673684;3.523795855;4.758151252;6.908928568;1.814597839;2.97776794;5.301729709;2.113127974;5.801936326;2.487072525
sample2;4.198932964;2.896008175;4.184423692;2.074042838;3.382020233;4.067162045;1.96771764;6.507367522;2.504571507;4.318735645;5.554798192;4.147603971;4.106251688;3.248933527
sample2;5.010418759;4.942906794;3.914052376;1.838621454;1.695109526;2.845602774;0.472749501;6.735010111;1.705998322;5.96108752;2.477436228;5.568297744;2.284616906;6.09451992
sample2;4.453211228;3.12363976;0.85501911;4.23448642;2.325487971;4.310775049;3.187621193;7.179802925;4.606444489;2.14384216;7.017517787;4.236736096;5.249782096;2.782847731
sample2;2.824004518;4.186384944;4.521916283;1.905576707;0.160799622;2.705138473;1.025565285;7.112282915;3.730665004;1.845847301;2.426338822;3.210390627;4.08364339;3.424579141
sample2;3.643751827;5.066193175;5.779466052;1.58660896;2.651576076;3.130565067;3.311368167;2.759935564;4.620039061;3.551653513;3.525523957;6.476809576;6.568823355;5.722268812
sample2;3.060765733;4.573153639;1.461695449;2.830529196;4.982012685;4.314459514;1.939141289;5.460993816;2.335915122;6.139971365;4.420088941;6.362540527;5.65959417;4.495003703
sample2;3.363710001;1.212716416;2.623702464;3.015734365;3.652871376;4.192451258;3.610411132;6.57489918;1.367225208;5.225562768;6.207050885;3.705154399;3.726660671;3.634562498
sample2;3.643933688;0.316681707;1.77615499;1.452908402;2.020776548;4.150132288;0.430211219;3.078234547;3.806862523;2.043267282;2.996720457;4.008351925;3.809667062;6.365508942
sample2;4.530506405;2.399150357;4.392776967;4.422699339;2.989701971;6.212017345;1.789441467;3.892474057;1.323062738;5.208187442;2.248022377;3.279922055;2.694339043;2.159923162
sample2;2.692443211;0.212504184;1.710123719;3.738330194;2.901952349;5.306246791;3.219132999;4.958973152;4.771969308;4.843998824;6.831582297;6.77688061;5.248135352;5.700773815
sample2;6.957751609;2.512085146;5.755032413;5.933652791;2.57442435;6.153090658;5.069169215;5.007819294;4.454776157;2.786023595;4.059056332;2.925268319;2.821644557;3.076583848
sample2;7.168107008;4.899516854;0.905784312;2.067606829;0.76378482;5.679153905;2.428358756;7.127625011;1.001889623;1.975929317;2.778292469;5.236833069;6.340360303;6.142630372
sample2;4.898491522;1.388292794;1.019771011;5.598811623;1.490796546;3.894200765;1.421691221;4.029005529;1.945784748;6.222521271;6.244249313;2.799315796;1.988167432;3.522932648
sample2;4.890434251;2.075645403;4.842441322;4.329667255;2.54177325;2.829558441;0.341163622;3.306125756;4.284019949;5.123441969;6.407620468;2.88117692;2.215313682;6.434701392
sample2;4.132768108;2.300698283;5.119750091;4.721250356;0.745402146;1.990148372;2.978901833;3.863854615;3.162735286;3.824231679;5.960270307;6.410137778;5.776121719;3.693792905
sample2;6.944440291;4.297963824;3.652051303;2.896146024;2.067969899;3.075523552;0.383598742;3.966736179;3.363167074;3.149001777;6.564511453;3.086207881;2.158757449;6.44287883
sample2;4.290404965;4.266765499;4.591352067;3.377700612;3.001568817;3.813219393;4.843986959;3.079538244;2.660474971;2.589593505;5.605666959;6.902629933;6.30898223;3.691356285
sample2;3.000184836;2.408524462;3.418362495;1.535167561;4.082952616;3.930151466;2.424652347;6.032387924;3.95657453;4.24216708;5.374074577;3.919879944;5.771373487;2.88907557
