01.wav;2.72;5.482337575;4.352491944;0.68292403;4.854005035;6.375825914;2.965306709;4.207399561;2.214800029;6.240099944;2.012958304
01.wav;2.74;1.562250848;3.419740681;4.746624858;4.61286281;4.896110368;4.214072076;4.964417208;4.254019545;4.674064994;4.593797357
01.wav;2.76;5.804271394;4.264565441;1.969512065;2.312165595;4.985464933;5.323662324;6.154078311;6.098075234;1.968186759;4.557124747
01.wav;2.78;1.825515649;1.509052134;3.313801004;4.4441271;3.32755765;4.016727169;4.846986705;5.416930637;4.902041929;5.489846705
01.wav;2.8;2.820922571;0.728292947;1.100446274;4.951040111;6.56652746;4.057593747;2.830590744;2.54420773;2.142598152;1.730114344
01.wav;2.82;2.823561298;1.689337206;0.656624792;3.589462138;2.446559398;4.668992343;3.320184125;4.882318101;3.944169658;3.321147449
01.wav;2.84;1.152751798;1.913016266;1.299530896;3.782091016;5.710494241;4.728586061;5.902789254;5.962671374;4.848114551;1.771889488
01.wav;2.86;2.104473459;1.007458127;0.723583144;1.484837434;5.695738756;3.928205211;3.831663977;5.521848815;6.606551672;5.705614964
01.wav;2.88;3.382262099;4.840306801;0.808163472;3.486107571;6.41075117;3.657034288;1.700222281;4.25809558;3.263097613;2.509317257
01.wav;2.9;1.282337351;2.408054639;2.466150179;1.316198015;4.706121498;5.146025393;5.989206676;1.559130473;3.741632836;1.625307453
01.wav;2.92;4.958997781;4.910925673;2.383524867;4.996633063;4.858707305;3.760043461;1.726869524;1.844391284;2.188519541;4.292920725
01.wav;2.94;3.162318257;4.637197481;3.733382256;2.044154276;4.459484875;6.695003001;6.174931786;4.949635143;6.495528142;4.791717202
01.wav;2.96;4.09291528;4.746081592;2.987046723;1.533351689;3.4873127;3.171262812;3.802895629;4.358723608;5.566323628;5.806419886
01.wav;2.98;1.865226622;3.439681873;1.707425988;2.761056034;6.659128569;7.201931942;3.211900534;3.502849833;6.144977533;5.917852529
01.wav;3;5.242800398;4.483965476;2.189285588;3.397390293;6.237910233;2.47026262;3.471616965;4.000048558;2.137452456;4.436104591
01.wav;3.02;5.009213291;3.695196726;0.259563788;4.964210707;6.204837368;6.484138997;1.621177565;3.076619329;2.94434109;5.248846144
01.wav;3.04;1.380097755;2.116165713;1.474057852;2.829877057;3.635063815;5.460205362;4.322149111;4.549597518;6.936110752;1.776079246
01.wav;3.06;1.69008483;0.823311358;1.560358987;1.323259894;5.360540733;4.204862026;6.532263269;2.275106392;6.545175778;5.887292598
01.wav;3.08;1.953276416;2.647879823;0.392432902;3.170366748;4.779713707;5.536006199;1.628685896;4.313603676;6.094860541;2.179462351
01.wav;3.1;5.74092374;1.878881398;2.418416075;4.4955733;5.234485098;5.214721498;2.21127912;5.386936119;5.169158296;3.322611819
01.wav;3.12;4.522141693;2.992821925;1.543341942;2.876837275;4.473927681;5.385491062;4.036213689;2.709606046;5.21821803;4.726375138
01.wav;3.14;2.201915649;3.773440475;2.411388497;5.294942333;4.012900088;5.262060473;2.865393337;6.077353786;5.822160333;1.267013052
01.wav;3.16;2.810921271;2.384241085;0.904703071;2.578919562;3.930431277;4.718253156;4.163111447;1.402225292;2.404397045;2.201602258
01.wav;3.18;3.89509229;5.016151108;3.949693191;0.76990348;5.36331898;3.682013526;1.905119229;4.075978249;5.48010823;2.174056855
01.wav;3.2;3.808252395;3.99788529;5.040711045;3.788023951;4.603970481;5.54603607;4.507399038;5.367267033;3.10710651;3.268576898
01.wav;3.22;2.068189594;1.142805974;3.183039821;3.783254309;5.397978578;6.51034896;2.978022316;4.621065811;6.787972012;5.649907709
01.wav;3.24;2.320518075;1.702300266;0.64896975;5.332832287;4.523508624;7.255824756;2.539040489;4.968461998;3.321854161;1.328031536
01.wav;3.26;4.940386562;1.165804713;1.692505812;1.014497082;5.519637896;7.114849528;5.412251687;4.331315463;2.095304895;2.738561432
01.wav;3.28;5.551029324;4.43472747;4.215170313;2.728513227;3.320038355;6.43890528;1.599655786;4.758021227;2.049518063;5.28429358
01.wav;3.3;1.227801255;4.045409877;4.860576029;4.763195458;4.108332032;5.591040763;5.145106125;4.319150204;5.875523164;1.374608738
01.wav;3.32;2.144968233;1.20930795;0.758632872;1.374586093;5.787998726;4.675514803;3.047505122;2.235205246;3.613930283;2.081271575
01.wav;3.34;1.075368817;1.57634013;1.631439144;2.830823861;6.883674247;5.882203476;1.62844405;3.820189026;2.613467216;1.254761831
01.wav;3.36;3.141876216;4.504749017;0.628031601;1.82643466;4.882702375;2.676004757;3.283627648;6.055087607;5.328400601;3.201343725
01.wav;3.38;2.365798792;1.885875264;2.647233209;4.597448559;3.300930792;5.30976239;5.100748809;1.797783362;6.137349744;5.902275212
01.wav;3.4;2.803024544;4.793425959;2.028722741;4.922657262;3.038603821;3.88215263;6.397836184;1.634248101;4.552970578;1.082071187
01.wav;3.42;2.357926862;4.15420091;3.335485375;1.068622039;5.658449739;4.016015117;4.776545865;3.643371618;5.813756202;3.622207229
01.wav;3.44;0.971161748;4.408302101;3.318143102;2.963683925;6.878560006;6.08731101;2.279982495;6.156770861;6.28987088;2.074456986
01.wav;3.46;1.350133939;2.759583123;3.098904604;1.984847256;6.681001849;5.873146886;3.667291808;3.069268576;5.646993123;1.82183328
01.wav;3.48;3.736061131;1.710152827;1.618782542;5.20567686;4.183060736;6.068597443;5.430702461;2.557366265;6.542837947;3.457616561
01.wav;3.5;2.893235929;4.30299589;2.028054495;4.94320661;6.630233173;4.999584508;3.739186676;2.166225066;2.437422751;1.71428431
01.wav;3.52;2.007307405;0.157951532;1.419731381;1.417226654;6.868094794;4.925446872;2.563990699;2.401983262;2.29959011;3.739629599
01.wav;3.54;2.745343357;3.912687545;0.563914074;5.213681998;2.805029826;6.654781378;5.576208983;5.188565738;3.759679354;4.060992715
01.wav;3.56;4.051081005;1.89920352;0.417120898;0.913746846;5.991349037;6.385193011;2.610439537;5.657096899;2.968423029;3.940042894
01.wav;3.58;1.640389903;3.076378183;3.408710815;3.978114725;3.798014012;7.067447367;6.093853458;2.731539022;4.379478709;1.394705618
01.wav;3.6;1.945902043;2.564162342;3.465786607;3.399984381;7.170037063;6.84638248;6.186437408;3.026586778;4.667769231;3.578254301
01.wav;3.62;2.330968694;0.602200742;4.572844164;3.008145117;4.731629034;7.020489245;6.490245894;1.808905136;5.809735031;3.912671144
01.wav;3.64;4.267518725;0.357572681;1.170580516;1.452276864;7.113639687;5.445428178;4.907972018;3.62111373;2.212072731;4.715478151
01.wav;3.66;4.92889398;2.523409871;1.829098501;2.937856757;4.533200891;5.386798388;6.313605494;3.280857921;3.071756421;4.973580569
01.wav;3.68;2.335185999;4.86707787;0.899769946;1.972013865;6.248794527;4.969530505;4.768684689;1.502820634;2.248584425;4.465370094
01.wav;3.7;1.658695704;4.078731524;4.446184548;5.135567989;6.033275836;6.348377704;2.057475268;5.922969526;6.496528381;5.287299597
01.wav;3.72;4.989484796;3.128554449;1.628381459;3.939331895;5.232519878;5.642943714;1.994808689;2.450793994;3.105223899;3.814620531
01.wav;3.74;3.206093741;4.435393704;2.223122263;1.463177688;5.82848942;5.887382966;4.455360145;1.871099161;4.266703843;1.06636193
01.wav;3.76;4.667121012;5.077718638;3.02718727;3.243059346;4.117246784;6.863222418;5.701721159;5.319903661;4.015497188;4.8497669
01.wav;3.78;5.273078426;0.743420982;0.75809547;3.23406241;5.725621708;3.701475396;1.594322845;2.982436472;3.021867058;4.597892015
01.wav;3.8;3.840659954;1.756196813;4.342376443;4.737632949;4.007608083;3.071660237;6.364011385;1.339073323;5.817982504;1.528394062
01.wav;3.82;4.867374753;4.003289155;3.523952929;2.129755022;2.885176861;4.217566814;3.007491114;3.042921689;2.355746993;3.031393161
01.wav;3.84;5.015614622;3.022073252;2.050317924;0.732871586;2.709419794;5.394422258;3.249375043;3.704287394;2.478166607;1.673997475
01.wav;3.86;4.87287844;2.90512453;4.115956144;5.496884767;4.659996793;6.859756543;4.779974586;2.322201723;2.41301745;5.300700902
01.wav;3.88;4.232434091;3.900775677;4.106708234;2.768051356;5.582603521;6.422955085;5.625469446;5.846871048;3.805361841;3.534748598
01.wav;3.9;3.578709403;1.598504667;2.736011632;0.697494275;2.556234409;6.953920214;6.124839688;3.641308768;2.420589613;3.494586332
01.wav;3.92;3.251373804;1.570310283;0.450409113;5.480893886;4.199763223;4.324111425;1.717691923;3.103328496;3.951030992;3.709197888
01.wav;3.94;2.416802952;4.520572283;4.668129414;5.115683309;3.274940988;6.446502334;5.398710744;2.057394138;2.932070404;1.203862403
01.wav;3.96;3.279057188;4.862203009;3.653544004;5.358987417;3.471940956;2.750791106;1.888147372;5.808775831;4.606369289;1.930220293
01.wav;3.98;3.02583023;2.689394428;0.921510552;2.123162017;6.545684251;2.881331508;1.591369329;1.86237712;5.812202269;2.479310151
01.wav;4;3.681198532;0.860613718;0.121310908;3.196464591;4.743107986;2.608117639;3.603838001;4.290172881;6.539664386;3.908539472
01.wav;4.02;2.144509089;0.18645648;0.613390496;5.12214639;5.015435542;4.079390601;5.061181838;6.080738085;2.476961353;4.158531544
01.wav;4.04;1.397468659;0.805074907;3.567096805;2.403467918;7.082712436;4.750611414;2.43064678;2.38508281;5.32351002;2.249811261
